text,created_at,user_id,building_type,rating,length,is_abnormal
오피스텔 나쁘한 편이에요.  가스 정확게 관리되고 있어요.  주변 시설이 잘 갖춰져 있어요.  다만 관리비가 비싸요 점은 아쉽습니다.  100자 이상 쓰기 너무 어렵네요 이웃들은 친절해요.  복도는 넓고 밝아요.  겨울에는 쾌적해요.,2025-03-28 21:10:01,user_9617,원룸,4,105,1
오피스텔 조용한 편이에요. 수도 철저게 관리되고 있어요. 주변 시설이 잘 갖춰져 있어요. 다만 곰팡이가 잘 생겨요 점은 아쉽습니다. 택배 보관은 안전해요. 창문은 크고 뷰가 좋아요.,2025-03-22 20:47:01,user_2636,원룸,4,101,0
"괜찮은 오피스텔입니다.   ㅎㅎㅎㅎ 수도가 청결고, 채광이 좋아요.  단점은 결로 현상이 있어요입니다.  방은 적당한 크기고 채광이 좋아요.  글자수 채우기 위한 내용입니다 이웃들은 조용해요.  창문은 작고 환기가 잘 돼요.  택배 보관은 걱정해요.",2025-04-02 22:11:01,user_1303,다세대주택,3,110,1
"따뜻은 빌라입니다. 수도가 철저고, 방음이 잘 되어 있어요. 단점은 소음이 심해요입니다. 창문은 적당한 크기고 뷰가 좋아요. 주차장은 넓고 항상 자리가 있어요. 여름에는 쾌적해요.",2025-04-07 10:36:01,user_1375,도시형생활주택,5,100,0
"이 단독주택은 춥고 관리실도 지저분해요. 넓고 쾌적해요, 하지만 결로 현상이 있어요. 화장실은 적당한 크기고 수압이 좋아요. 택배 보관은 편리해요. 복도는 적당한 크기고 깨끗해요.",2025-03-24 13:41:01,user_2290,아파트,5,100,0
"조용은 다세대주택입니다.  택배함가 깔끔고, 넓고 쾌적해요.  단점은 방이 좁아요입니다.  화장실은 넓고 환기가 잘 돼요.  글자수 채우기 위한 내용입니다 방은 넓고 수납공간이 많아요.  이웃들은 조용해요.  주차장은 좁고 주차하기 편해요.",2025-04-10 14:46:01,user_4345,오피스텔,3,111,1
"이 투룸은 불쾌고 수도도 허술해요. 방음이 잘 되어 있어요, 하지만 주변에 편의 시설이 적어요. 겨울에는 춥해요. 여름에는 덥해요. 방은 적당한 크기고 시원해요. 택배 보관은 안전해요.",2025-03-31 12:45:01,user_5752,단독주택,3,103,0
다세대주택 쾌적한 편이에요. 전기 지저분게 관리되고 있어요. 채광이 좋아요. 다만 단열이 잘 안돼요 점은 아쉽습니다. 이웃들은 조용해요. 화장실은 넓고 수압이 좋아요. 부엌은 적당한 크기고 사용하기 편해요.,2025-04-13 09:04:01,user_3641,도시형생활주택,3,115,0
"쾌적은 빌라입니다.  관리실가 지저분고, 넓고 쾌적해요.  단점은 엘리베이터가 느려요입니다.  화장실은 작고 수압이 좋아요.  진짤ㄴㅇ쓰기 시랃ㅇ다아아하아 택배 보관은 안전해요.  복도는 넓고 안전해요.  여름에는 불쾌해요.",2025-04-11 11:52:01,user_2511,빌라,5,103,1
빌라 나쁘한 편이에요. 주차장 친절게 관리되고 있어요. 관리가 잘 되고 있어요. 다만 주차 공간이 부족해요 점은 아쉽습니다. 관리인은 불친절해요. 겨울에는 따뜻해요. 택배 보관은 편리해요.,2025-04-01 19:25:01,user_6822,다세대주택,4,105,0
"이 쓰리룸은 적당고 경비실도 철저해요. 난방이 잘 돼요, 하지만 소음이 심해요. 방은 적당한 크기고 수납공간이 많아요. 관리인은 친절해요. 창문은 크고 소음이 잘 차단돼요. 주차장은 좁고 밝아요.",2025-04-11 10:28:01,user_8126,오피스텔,4,109,0
"이 투룸은 괜찮고 엘리베이터도 신속해요. 넓고 쾌적해요, 하지만 주변에 편의 시설이 적어요. 방은 적당한 크기고 시원해요. 부엌은 넓고 수납공간이 많아요. 주차장은 넓고 항상 자리가 있어요.",2025-03-26 20:57:01,user_1405,오피스텔,3,106,0
"오피스텔이 좋고 전기도 불친절한 편이에요.  관리가 잘 되고 있어요, 그래도 엘리베이터가 느려요 점이 좀 아쉬워요.  주차장은 넓고 안전해요.  가나다라마바사아자차카타파하 부엌은 작고 수납공간이 많아요.  방은 적당한 크기고 따뜻해요.",2025-03-25 11:51:01,user_6028,쓰리룸,3,112,1
"나쁘은 오피스텔입니다. 가스가 철저고, 환기가 잘 돼요. 단점은 관리비가 비싸요입니다. 복도는 좁고 밝아요. 방은 작고 수납공간이 많아요. 겨울에는 따뜻해요. 이웃들은 조용해요. 여름에는 시원해요.",2025-03-29 16:02:01,user_6720,투룸,4,110,0
"오피스텔이 좋고 난방도 불결한 편이에요. 난방이 잘 돼요, 그래도 단열이 잘 안돼요 점이 좀 아쉬워요. 방은 적당한 크기고 시원해요. 주차장은 좁고 안전해요. 화장실은 적당한 크기고 수압이 좋아요.",2025-04-09 19:14:01,user_7521,오피스텔,3,110,0
"여기 살면서 좋은 점은 교통이 편리해요이고, 아쉬운 점은 관리비가 비싸요예요. 전반적으로 시끄럽은 원룸입니다. 관리인은 친절해요. 여름에는 불쾌해요. 방은 넓고 따뜻해요. 겨울에는 불쾌해요.",2025-03-30 11:08:01,user_5051,아파트,2,106,0
"이 다세대주택은 훌륭고 전기도 불친절해요. 주차 공간이 충분해요, 하지만 엘리베이터가 느려요. 부엌은 넓고 깨끗해요. 화장실은 적당한 크기고 수압이 좋아요. 방은 넓고 시원해요. 여름에는 덥해요.",2025-03-20 19:11:01,user_5981,오피스텔,4,109,0
"이 오피스텔은 적당고 택배함도 청결해요.  보안이 철저해요, 하지만 결로 현상이 있어요.  부엌은 적당한 크기고 깨끗해요.  주차장은 좁고 안전해요.  글자수 채우기 위한 내용입니다 방은 넓고 채광이 좋아요.  복도는 넓고 안전해요.",2025-03-31 12:46:01,user_5700,오피스텔,2,108,1
"주택이 쾌적고 엘리베이터도 느리한 편이에요.  주변 시설이 잘 갖춰져 있어요, 그래도 단열이 잘 안돼요 점이 좀 아쉬워요.  화장실은 넓고 수압이 좋아요.  ㄴㅇ란어쩌구저쩌구 방은 넓고 따뜻해요.  부엌은 적당한 크기고 수납공간이 많아요.",2025-04-11 18:15:01,user_7537,빌라,5,119,1
"도시형생활주택이 쾌적고 가스도 친절한 편이에요. 방음이 잘 되어 있어요, 그래도 결로 현상이 있어요 점이 좀 아쉬워요. 주차장은 적당한 크기고 주차하기 편해요. 겨울에는 불쾌해요.",2025-03-20 09:53:01,user_3308,도시형생활주택,4,100,0
"이 도시형생활주택은 적당고 인터폰도 불결해요. 환기가 잘 돼요, 하지만 관리비가 비싸요. 부엌은 넓고 사용하기 편해요. 화장실은 적당한 크기고 온수가 잘 나와요. 주차장은 넓고 주차하기 편해요.",2025-04-02 14:12:01,user_4397,도시형생활주택,3,108,0
"여기 살면서 좋은 점은 채광이 좋아요이고, 아쉬운 점은 주차 공간이 부족해요예요.  전반적으로 불쾌은 다세대주택입니다.  복도는 넓고 깨끗해요.  글자수 채우기용 텍스트 택배 보관은 불편해요.  여름에는 덥해요.",2025-03-19 15:32:01,user_2169,아파트,3,101,1
"여기 살면서 좋은 점은파환기가 잘 돼요이고, 아쉬운 점은 관리비가 비싸요예요.  전반적으로 따뜻은 주택입니다.  부엌은 적당한 크기고 사용하기 편해요.  가나다라마바사아자차카타파하 주차장은 적당한 크기고 안전해요.",2025-04-06 12:41:01,user_5509,오피스텔,2,101,1
"여기 살면서 좋은 점은 방음이 잘 되어  ;;; 있어요이고, 아쉬운 점은 엘리베이터가 느려요예요.  전반적으로 춥은 오피스텔입니다.  이웃들은 무관심해요.  글자수 채우기 위한 내용입니다 창문은 적당한 크기고 채광이 좋아요.",2025-03-25 14:49:01,user_4850,도시형생활주택,3,100,1
주택 쾌적한 편이에요.  주차장 잘게 관리되고 있어요.   ??? 주차 공간이 충분해요.  다만 방이 좁아요 점은 아쉽습니다.  아무거나 적는 중이에요ㅋㅋㅋㅋㅋㅋㅋ 겨울에는 따뜻해요.  주차장은 적당한 크기고 밝아요.  방은 넓고 수납공간이 많아요.,2025-03-28 17:47:01,user_8528,아파트,3,108,1
"여기 살면서 좋은 점은 보안이 철저해요이고, 아쉬운 점은 방이 좁아요예요. 전반적으로 춥은 오피스텔입니다. 택배 보관은 불편해요. 관리인은 무책임해요. 복도는 좁고 깨끗해요. 주차장은 넓고 항상 자리가 있어요.",2025-04-04 18:06:01,user_2603,오피스텔,5,117,0
투룸 훌륭한 편이에요. 경비실 엉망게 관리되고 있어요. 넓고 쾌적해요. 다만 결로 현상이 있어요 점은 아쉽습니다. 방은 적당한 크기고 따뜻해요. 부엌은 작고 환기가 잘 돼요. 택배 보관은 편리해요.,2025-04-13 14:02:01,user_9295,다세대주택,5,110,0
"괜찮은 빌라입니다. 난방가 불친절고, 주변 시설이 잘 갖춰져 있어요. 단점은 곰팡이가 잘 생겨요입니다. 복도는 적당한 크기고 밝아요. 택배 보관은 편리해요. 관리인은 친절해요. 여름에는 시원해요.",2025-04-01 13:57:01,user_2196,빌라,4,109,0
오피스텔 좋한 편이에요.  엘리베이터 철저게 관리되고 있어요.  보안이 철저해요.  다만 곰팡이가 잘 생겨요 점은 아쉽습니다.  글자수 채우기 위한 내용입니다 관리인은 불친절해요.  여름에는 쾌적해요.  복도는 좁고 안전해요.,2025-04-13 08:25:01,user_7501,투룸,3,103,1
오피스텔 춥한 편이에요.  인터폰 깔끔게 관리되고 있어요.  방음이 잘 되어 있어요.  다만 결로 현상이 있어요 점은 아쉽습니다.  특별히 할말은 없지만 글자 수 맞추려고요 부엌은 작고 깨끗해요.  화장실은 작고 깨끗해요.  겨울에는 춥해요.,2025-03-29 18:08:01,user_4964,쓰리룸,4,106,1
"불만족스럽은 원룸입니다. CCTV가 친절고, 교통이 편리해요. 단점은 소음이 심해요입니다. 부엌은 넓고 환기가 잘 돼요. 주차장은 넓고 안전해요. 이웃들은 친절해요. 화장실은 넓고 환기가 잘 돼요.",2025-04-08 11:38:01,user_9099,빌라,3,110,0
"별로은 쓰리룸입니다. 엘리베이터가 신속고, 주차 공간이 충분해요. 단점은 곰팡이가 잘 생겨요입니타. 여름에는 시원해요. 이웃들은 조용해요. 방은 넓고 수납공간이 많아요. 택배 보관은 걱정해요.",2025-03-18 09:03:01,user_6616,원룸,3,107,0
"훌륭은 다세대주택입니다.  주차장가 정확고, 교통이 편리해요.  단점은 단열이 잘 안돼요 ... 입니다.  여름에는 시원해요.  이 정도면 충분할까요? 관리인은 친절해요.  창문은 크고 뷰가 좋아요.  방은 넓고 채광이 좋아요.",2025-03-28 19:48:01,user_5162,오피스텔,4,103,1
"다세대주택이 따뜻고 CCTV도 청결한 편이에요. 주차 공간이 충분해요, 그래도 방이 좁아요 점이 좀 아쉬워요. 택배 보관은 걱정해요. 창문은 크고 환기가 잘 돼요. 복도는 넓고 밝아요.",2025-03-29 15:48:01,user_2109,도시형생활주택,4,103,0
"여기 살면서 좋은 점은 방음이 잘 되어 있어요이고, 아쉬운 점은 방이 좁아요예요. 전반적으로 시끄럽은 단독주택입니다. 창문은 크고 뷰가 좋아요. 여름에는 불쾌해요. 택배 보관은 걱정해요.",2025-03-18 09:25:01,user_6162,단독주택,3,104,0
"주택이 별로고 전기도 철저한 편이에요. 환기가 잘 돼요, 그래도 관리비가 비싸요 점이 좀 아쉬워요. 관리인은 친절해요. 겨울에는 쾌적해요. 택배 보관은 걱정해요. 부엌은 적당한 크기고 사용하기 편해요.",2025-04-14 21:27:01,user_3987,도시형생활주택,3,112,0
오피스텔 훌륭한 편이에요. 에어컨 철저게 관리되고 있어요. 보안이 철저해요. 다만 곰팡이가 잘 생겨요 점은 아쉽습니다. 관리인은 책임감 있해요. 이웃들은 조용해요. 여름에는 쾌적해요.,2025-03-29 16:16:01,user_4028,오피스텔,3,102,0
"이 투룸은 만족스럽고 CCTV도 친절해요. 교통이 편리해요, 하지만 곰팡이가 잘 생겨요. 이웃들은 조용해요.다창문은 적당한 크기고 채광이 좋아요. 겨울에는 춥해요. 택배 보관은 걱정해요.",2025-03-31 09:13:01,user_5689,쓰리룸,3,104,0
다세대주택 좋한 편이에요.  가스 엉망게 관리되고 있어요.  교통이 편리해요.  다만 주차 공간이 부족해요 점은 아쉽습니다.  100자 이상 작성하라해서 적는중 방은 넓고 시원해요.  이웃들은 무 ㅎㅎㅎㅎ 관심해요.  창문은 작고 뷰가 좋아요.,2025-04-03 19:55:01,user_7643,쓰리룸,3,105,1
"여기 살면서 좋은 점은 관리가 잘 되고 있어요이고, 아쉬운 점은 결로 현상이 있어요예요. 전반적으로 최악은 다세대주택입니다. 이웃들은 친절해요. 관리인은 불친절해요. 택배 보관은 불편해요.",2025-04-06 10:56:01,user_8012,투룸,4,105,0
오피스텔 좋한 편이에요.  주차장 신속게 관리되고 있어요.  교통이 편리해요.  다만 햇빛이  ㅡㅡ 잘 안 들어와요 점은 아쉽습니다.  100자 이상 작성하라해서 적는중 겨울에는 불쾌해요.  관리인은 불친절해요.  화장실은 넓고 온수가 잘 나와요.,2025-04-15 12:56:01,user_9136,투룸,3,109,1
"좋은 오피스텔입니다. 현관가 정확고, 주변 시설이 잘 갖춰져 있어요. 단점은 관리비가 비싸요입니다. 택배 보관은 안전해요. 이웃들은 시끄럽해요. 여름에는 시원해요. 겨울에는 불쾌해요.",2025-03-24 21:40:01,user_8372,원룸,3,102,0
"이 오피스텔은 좋고 관리실도 친절해요. 보안이 철저해요, 하지만 단열이 잘 안돼요. 부엌은 넓고 사용하기 편해요. 창문은 크고 채광이 좋아요. 겨울에는 불쾌해요. 관리인은 무책임해요.",2025-04-15 20:36:01,user_8477,쓰리룸,4,102,0
"단독주택이 괜찮고 가스도 잘한 편이에요. 주변 시설이 잘 갖춰져 있어요, 그래도 방이 좁아요 점이 좀 아쉬워요. 관리인은 불친절해요. 복도는 좁고 조용해요. 겨울에는 쾌적해요. 주차장은 적당한 크기고 항상 자리가 있어요.",2025-03-25 19:19:01,user_9342,오피스텔,3,123,0
"이 오피스텔은 쾌적고 에어컨도 청결해요. 보안이 철저해요, 하지만 엘리베이터가 느려요. 관리인은 친절해요. 창문은 크고 소음이 잘 차단돼요. 부엌은 넓고 사용하기 편해요. 겨울에는 쾌적해요.",2025-03-30 19:33:01,user_5079,단독주택,5,106,0
아파트 쾌적한 편이에요.  CCTV 정확게 관리되고 있어요.  환기가 잘 돼요.  다만 주차 공간이 부족해요 점은 아쉽습니다.  쓸말이 없어요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 관리인은 친절해요.  방은 작고 따뜻해요.  복도는 넓고 깨끗해요.,2025-03-21 17:30:01,user_6975,오피스텔,4,103,1
"이 원룸은 괜찮고 관리실도 불결해요. 환기가 잘 돼요, 하지만 햇빛이 잘 안 들어와요. 창문은 크고 소음이 잘 차단돼요. 이웃들은 조용해요. 복도는 넓고 안전해요. 부엌은 적당한 크기고 사용하기 편해요.",2025-04-06 18:18:01,user_8063,투룸,4,113,0
"불쾌은 쓰리룸입니다. 수도가 허술고, 환기가 잘 돼요. 단점은 단열이 잘 안돼요입니다. 겨울에는 춥해요. 관리인은 책임감 있해요. 여름에는 시원해요. 택배 보관은 안전해요. 부엌은 적당한 크기고 깨끗해요.",2025-03-27 09:45:01,user_9361,오피스텔,3,114,0
투룸 나쁘한 편이에요. 가스 깔끔게 관리되고 있어요. 환기가 잘 돼요. 다만 곰팡이가 잘 생겨요 점은 아쉽습니다. 창문은 작고 환기가 잘 돼요. 방은 적당한 크기고 따뜻해요. 복도는 좁고 깨끗해요.,2025-04-12 10:43:01,user_2836,원룸,3,110,0
"이 원룸은 최악고 경비실도 제대로해요. -----   방음이 잘 되어 있어요, 하지만 주변에 편의 시설이 적어요.  부엌은 넓고 환기가 잘 돼요.  복도는 넓고 깨끗해요.  몇자를쓰라는겨,,ㄴㅇ란ㅇ 택배 보관은 불편해요.  관리인은 친절해요.",2025-03-31 08:51:01,user_5843,다세대주택,5,109,1
"오피스텔이 조용고 가스도 제대로한 편이에요. 환기가 잘 돼요, 그래도 관리비가 비싸요 점이 좀 아쉬워요. 화장실은 넓고 수압이 좋아요. 이웃들은 시끄럽해요. 복도는 넓고 깨끗해요.",2025-03-27 19:16:01,user_3804,투룸,4,100,0
오피스텔 시끄럽한 편이에요. 가스 느리게 관리되고 있어요. 관리가 잘 되고 있어요. 다만 단열이 잘 안돼요 점은 아쉽습니다. 여름에는 쾌적해요. 택배 보관은 불편해요. 겨울에는 불쾌해요.,2025-04-09 16:59:01,user_7435,단독주택,3,104,0
"여기 살면서 좋은 점은 주변 시설이 잘 갖춰져 있어요이고, 아쉬운 점은 햇빛이 잘 안 들어와요예요. 전반적으로 불쾌은 아파트입니다. 화장실은 넓고 환기가 잘 돼요. 겨울에는 따뜻해요.",2025-04-15 22:19:01,user_1658,원룸,3,102,0
"여기 살면서 좋은 점은 보안이 철저해요이고, 아쉬운 점은 주변에 편의 시설이 적어요예요.  전반적으로 조용은 오피스텔입니다.  택배 보관은 걱정해요.  100자 이상 쓰기 너무 어렵네요 복도는 넓고 안전해요.  관리인은 무책임해요.",2025-03-27 17:30:01,user_1064,빌라,3,106,1
"이 빌라은 적당고 인터폰도 청결해요. 관리가 잘 되고 있어요, 하지만 주차 공간이 부족해요. 창문은 크고 채광이 좋아요. 복도는 적당한 크기고 깨끗해요. 여름에는 덥해요. 주차장은 넓고 안전해요.",2025-03-23 08:47:01,user_2995,주택,3,109,0
"여기 살면서 좋은 점은 넓고 쾌적해요이고, 아쉬운 점은 결로 현상이 있어요예요. 전반적으로 시끄럽은 아파트입니다. 복도는 좁고 깨끗해요. 창문은 크고 채광이 좋아요. 주차장은 넓고 항상 자리가 있어요.",2025-04-02 19:00:01,user_3789,투룸,5,112,0
"투룸이 쾌적고 관리실도 정확한 편이에요.  주차 공간이 충분해요, 그래도 방이 좁아요 점이 좀 아쉬워요.  주차장은 좁고 주차하기 편해요.  겨울에는 춥해요.  더이상 쓸말이 없네요 글자수 채우기 이웃들은 친절해요.  택배 보관은 편리해요.",2025-04-02 09:07:01,user_8453,빌라,2,109,1
"오피스텔이 최악고 에어컨도 지저분한 편이에요. 채광이 좋아요, 그래도 주변에 편의 시설이 적어요 점이 좀 아쉬워요. 방은 작고 수납공간이 많아요. 창문은 크고 채광이 좋아요. 겨울에는 따뜻해요.",2025-04-09 22:16:01,user_9138,빌라,3,108,0
"이 다세대주택은 시끄럽고 경비실도 신속해요. 보안이 철저해요, 하지만 방이 좁아요. 여름에는 시원해요. 이웃들은 시끄럽해요. 창문은 적당한 크기고 소음이 잘 차단돼요. 화장실은 적당한 크기고 온수가 잘 나와요.",2025-04-07 13:55:01,user_5920,오피스텔,4,117,0
아파트 조용한 편이에요. 가스 지저분게 관리되고 있어요. 난방이 잘 돼요. 다만 주변에 편의 시설이 적어요 점은 아쉽습니다. 이웃들은 무관심해요. 겨울에는 불쾌해요. 주차장은 좁고 주차하기 편해요.,2025-03-26 22:30:01,user_3955,다세대주택,4,110,0
"이 빌라은 시끄럽고 경비실도 지저분해요.  보안이 철저해요, 하지만 곰팡이가 잘 생겨요.  여름에는 덥해요.  택배 보관은 !!!!  불편해요.  이제 모르겠고 글자수나 채우자 방은 작고 따뜻해요.  화장실은 작고 환기가 잘 돼요.",2025-04-01 21:49:01,user_8816,빌라,3,101,1
"주택이 쾌적고 관리실도 불결한 편이에요. 난방이 잘 돼요, 그래도 엘리베이터가 느려요 점이 좀 아쉬워요. 복도는 적당한 크기고 안전해요. 화장실은 넓고 깨끗해요. 여름에는 불쾌해요.",2025-03-26 10:44:01,user_1754,원룸,3,101,0
"투룸이 별로고 수도도 제대로한 편이에요. 보안이 철저해요, 그가도 방이 좁아요 점이 좀 아쉬워요. 택배 보관은 안전해요. 복도는 적당한 크기고 밝아요. 창문은 작고 뷰가 좋아요. 겨울에는 불쾌해요.",2025-04-07 11:52:01,user_3713,도시형생활주택,1,110,0
아파트 최악한 편이에요. 전기 부정확게 관리되고 있어요. 보안이 철저해요. 다만 방이 좁아요 점은 아쉽습니다. 복도는 좁고 깨끗해요. 관리인은 친절해요. 화장실은 작고 환기가 잘 돼요.,2025-03-31 12:48:01,user_5201,도시형생활주택,5,103,0
"따뜻은 도시형생활주택입니다.  주차장가 지저분고, 관리가 잘 되고 있어요.  단점은 주차 공간이 부족해요입니다.  주차장은 적당한 크기고 주차하기 편해요.  몇자를쓰라는겨,,ㄴㅇ란ㅇ 관리인은 친절해요.  복도는 넓고 밝아요.",2025-04-03 22:33:01,user_4994,원룸,5,106,1
"여기 살면서 좋은 점은 주차 공간이 충분해요이고, 아쉬운 점은 곰팡이가 잘 생겨요예요. 전반적으로 춥은 오피스텔입니다. 택배 보관은 불편해요. 여름에는 시원해요. 관리인은 불친절해요.",2025-04-02 18:27:01,user_6852,단독주택,4,102,0
"여기 살면서 좋은 점은 보안이 철저해요이고, 아쉬운 점은 엘리베이터가 느려요예요. 전반적으로 좋은 아파트입니다. 복도는 넓고 조용해요. 여름에는 시원해요. 창문은 작고 뷰가 좋아요.",2025-03-28 21:32:01,user_1966,단독주택,2,101,0
"이 빌라은 쾌적고 관리실도 깔끔해요. 방음이 잘 되어 있어요, 하지만 결로 현상이 있어요. 화장실은 작고 깨끗해요. 창문은 적당한 크기고 소음이 잘 차단돼요. 복도는 적당한 크기고 조용해요.",2025-04-05 21:10:01,user_3130,주택,5,106,0
"여기 살면서 좋은 점은 채광이 좋아요이고, 아쉬운 점은 곰팡이가 잘 생겨요예요. 전반적으로 별로은 투룸입니다. 관리인은 책임감 있해요. 겨울에는 춥해요. 이웃들은 친절해요. 복도는 적당한 크기고 깨끗해요.",2025-04-06 17:04:01,user_8590,다세대주택,3,114,0
"여기 살면서 좋은 점은 보안이 철저해요이고, 아쉬운 점은 방이 좁아요예요. 전반적으로 불만족스럽은 아파트입니다. 관리인은 불친절해요. 화장실은 작고 수압이 좋아요. 복도는 적당한 크기고 안전해요.",2025-03-17 13:40:01,user_9938,도시형생활주택,1,109,0
"이 다세대주택은 시끄럽고 관리실도 제대로해요.  보안이 철저해요, 하지만 곰팡이가 잘 생겨요.  주차장은 적당한 크기고 항상 자리가 있어요.  가나다라마바사아자차카타파하 부엌은 넓고 깨끗해요.  겨울에는 따뜻해요.",2025-04-16 20:09:01,user_6028,도시형생활주택,3,100,1
오피스텔 괜찮한 편이에요. 가스 허술게 관리되고 있어요. 채광이 좋아요. 다만 엘리베이터가 느려요 점은 아쉽습니다. 방은 작고 채광이 좋아요. 택배 보관은 편리해요. 여름에는 시원해요.,2025-03-23 13:36:01,user_9792,빌라,3,103,0
"여기 살면서 좋은 점은 방음이 잘 되어 있어요이고, 아쉬운 점은 곰팡이가 잘 생겨요예요. 전반적으로 시끄럽은 도시형생활주택입니다. 택배 보관은 걱정해요. 복도는 넓고 밝아요. 이웃들은 조용해요.",2025-04-08 11:16:01,user_8388,오피스텔,3,108,0
"불쾌은 다세대주택입니다. 인터넷가 철저고, 난방이 잘 돼요. 단점은 주차 공간이 부족해요입니다. 주차장은 좁고 주차하기 편해요. 부엌은 작고 깨끗해요. 여름에는 시원해요. 창문은 적당한 크기고 뷰가 좋아요.",2025-04-03 20:50:01,user_5837,투룸,3,115,0
"쓰리룸이 별로고 택배함도 허술한 편이에요. 방음이 잘 되어 있어요, 그래도 곰팡이가 잘 생겨요 점이 좀 아쉬워요. 이웃들은 시끄럽해요. 창문은 크고 환기가 잘 돼요. 화장실은 작고 온수가 잘 나와요.",2025-03-29 13:07:01,user_3927,도시형생활주택,4,111,0
"여기 살면서 좋은 점은 주차 공간이 충분해요이고, 아쉬운 점은 관리비가 비싸요예요. 전반적으로 조용은 빌라입니다. 여름에는 시원해요. 택배 보관은 안전해요. 화장실은 작고 수압이 좋아요.",2025-04-04 15:23:01,user_7777,투룸,2,104,0
"이 원룸은 시끄럽고 수도도 철저해요.  주차 공간이 충분해요, 하지만 단열이 잘 안돼요.  겨울에는 춥해요.  택배 보관은 편리해요.  더이상 ㄴㅇㄹ  쓸말이 없네요 글자수 채우기 주차장은 넓고 항상 자리가 있어요.  관리인은 책임감 있해요.",2025-04-02 13:29:01,user_4227,쓰리룸,4,105,1
"원룸이 불쾌고 현관도 느리한 편이에요.  주변 시설이 잘 갖춰져 있어요, 그래도 방이 좁아요 점이 좀 아쉬워요.  이웃들은 시끄럽해요.  몇자를쓰라는겨,,ㄴㅇ란ㅇ 겨울에는 따뜻해요.  방은 적당한 크기고 채광이 좋아요.",2025-04-01 21:51:01,user_5253,쓰리룸,3,104,1
"여기 살면서 좋은 점은 환기가 잘 돼요이고, 아쉬운 점은 단열이 잘 안돼요예요. 전반적으로 조용은 원룸입니다. 관리인은 불친절해요. 주차장은 넓고 항아 자리가 있어요. 부엌은 적당한 크기고 환기가 잘 돼요.",2025-04-15 15:37:01,user_5666,오피스텔,2,115,0
"단독주택이 최악고 주차장도 제대로한 편이에요. 환기가 잘 돼요, 그래도 햇빛이 잘 안 들어와요 점이 좀 아쉬워요. 겨울에는 따뜻해요. 여름에는 덥해요. 주차장은 좁고 밝아요. 방은 적당한 크기고 따뜻해요.",2025-03-31 19:22:01,user_2380,쓰리룸,3,114,0
오피스텔 만족스럽한 편이에요. 인터폰 허술게 관리되고 있어요. 채광이 좋아요. 다만 곰팡이가 잘 생겨요 점은 아쉽습니다. 관리인은 책임감 있해요. 겨울에는 불쾌해요. 방은 적당한 크기고 따뜻해요.,2025-03-20 11:32:01,user_4462,쓰리룸,3,109,0
"이 투룸은 따뜻고 인터폰도 친절해요. 채광이 좋아요, 하지만 단열이 잘 안돼요. 택배 보관은 안전해요. 창문은 작고 환기가 잘 돼요. 관리인은 불친절해요. 방은 넓고 시원해요. 이웃들은 조용해요.",2025-03-23 12:17:01,user_7547,아파트,3,109,0
"별로은 쓰리룸입니다. 인터폰가 엉망고, 방음이 잘 되어 있어요. 단점은 관리비가 비싸요입니다. 택배 보관은 안전해요. 주차장은 넓고 안전해요. 창문은 크고 소음이 잘 차단돼요. 화장실은 작고 온수가 잘 나와요.",2025-04-05 22:57:01,user_8921,오피스텔,4,117,0
빌라 좋한 편이에요. 인터넷 제대로게 관리되고 있어요. 채광이 좋아요. 다만 곰팡이가 잘 생겨요 점은 아쉽습니다. 겨울에는 불쾌해요. 화장실은 적당한 크기고 온수가 잘 나와요. 복도는 적당한 크기고 조용해요.,2025-03-18 20:13:01,user_2048,원룸,3,116,0
"여기 살면서 좋은 점은 채광이 좋아요이고, 아쉬운 점은 관리비가 비싸요예요.  전반적으로 조용은 오피스텔입니다.  택배 보관은 안전해요.  관리인은 책임감 있해요.  동해물과 백두산이 마르고 닳도록 여름에는 덥해요.  창문은 크고 뷰가 좋아요.",2025-04-07 08:29:01,user_5387,투룸,3,113,1
"원룸이 별로고 경비실도 지저분한 편이에요. 환기가 잘 돼요, 그래도 방이 좁아요 점이 좀 아쉬워요. 복도는 넓고 깨끗해요. 여름에는 덥해요. 창문은 작고 채광이 좋아요. 부엌은 작고 환기가 잘 돼요.",2025-04-15 21:28:01,user_4993,도시형생활주택,2,111,0
"이 단독주택은 훌륭고 수도도 제대로해요. 넓고 쾌적해요, 하지만 엘리베이터가 느려요. 겨울에는 따뜻해요. 이웃들은 시끄럽해요. 부엌은 작고 환기가 잘 돼요. 주차장은 적당한 크기고 항상 자리가 있어요.",2025-03-21 08:22:01,user_6131,주택,1,112,0
"이 주택은 춥고 수도도 철저해요. 교통이 편리해요, 하지만 엘리베이터가 느려요. 창문은 적당한 크기고 뷰가 좋아요. 복도는 좁고 깨끗해요. 화장실은 적당한 크기고 온수가 잘 나와요.",2025-03-30 17:18:01,user_3887,투룸,4,101,0
